"","ExperimentName","Subject","Age","Group","Gender","SubTrial","StimulDS1.CRESP","StimulDS1.RESP","StimulDS1.RT","File","accuracy","correct_RT_2.5sd"
"1240","dsc","24",25,1,"female",70,"z","z",1299,"wrong000",1,1299
"1241","dsc","24",25,1,"female",71,"z","z",1187,"wrong000",1,1187
"1242","dsc","24",25,1,"female",72,"m","m",1054,"right000",1,1054
"1243","dsc","24",25,1,"female",73,"z","z",920,"wrong000",1,920
"1244","dsc","24",25,1,"female",74,"m","m",806,"right000",1,806
"1245","dsc","24",25,1,"female",75,"z","z",1561,"wrong000",1,1561
"1246","dsc","24",25,1,"female",76,"m","m",982,"right000",1,982
"1247","dsc","24",25,1,"female",77,"z","z",1218,"wrong000",1,1218
"1248","dsc","24",25,1,"female",78,"z","z",1085,"wrong000",1,1085
"1249","dsc","24",25,1,"female",79,"m","m",1133,"right000",1,1133
"1250","dsc","24",25,1,"female",80,"z","z",1506,"wrong000",1,1506
"1251","dsc","24",25,1,"female",81,"z","z",1034,"wrong000",1,1034
"1252","dsc","24",25,1,"female",82,"z","z",732,"wrong000",1,732
"1253","dsc","24",25,1,"female",83,"m","m",889,"right000",1,889
"1254","dsc","24",25,1,"female",84,"m","m",849,"right000",1,849
"1255","dsc","24",25,1,"female",85,"z","z",962,"wrong000",1,962
"1256","dsc","24",25,1,"female",86,"z","z",951,"wrong000",1,951
"1257","dsc","24",25,1,"female",87,"z","z",948,"wrong000",1,948
"1258","dsc","24",25,1,"female",88,"m","m",841,"right000",1,841
"1259","dsc","24",25,1,"female",89,"z","z",811,"wrong000",1,811
"1260","dsc","24",25,1,"female",90,"m","z",974,"right000",0,974
"1261","dsc","25",23,1,"female",1,"m","m",3080,"right000",1,NA
"1262","dsc","25",23,1,"female",2,"m","m",1047,"right000",1,1047
"1263","dsc","25",23,1,"female",3,"z","z",1225,"wrong000",1,1225
"1264","dsc","25",23,1,"female",4,"m","m",1067,"right000",1,1067
"1265","dsc","25",23,1,"female",5,"z","z",1220,"wrong000",1,1220
"1266","dsc","25",23,1,"female",6,"m","m",1534,"right000",1,1534
"1267","dsc","25",23,1,"female",7,"z","z",2500,"wrong000",1,NA
"1268","dsc","25",23,1,"female",8,"z","z",1588,"wrong000",1,1588
"1269","dsc","25",23,1,"female",9,"z","z",2752,"wrong000",1,NA
"1270","dsc","25",23,1,"female",10,"z","z",1453,"wrong000",1,1453
"1271","dsc","25",23,1,"female",11,"z","z",983,"wrong000",1,983
"1272","dsc","25",23,1,"female",12,"z","z",779,"wrong000",1,779
"1273","dsc","25",23,1,"female",13,"m","m",1159,"right000",1,1159
"1274","dsc","25",23,1,"female",14,"m","m",1204,"right000",1,1204
"1275","dsc","25",23,1,"female",15,"z","z",927,"wrong000",1,927
"1276","dsc","25",23,1,"female",16,"z","z",1126,"wrong000",1,1126
"1277","dsc","25",23,1,"female",17,"m","m",1212,"right000",1,1212
"1278","dsc","25",23,1,"female",18,"z","z",1159,"wrong000",1,1159
"1279","dsc","25",23,1,"female",19,"m","m",1045,"right000",1,1045
"1280","dsc","25",23,1,"female",20,"m","m",942,"right000",1,942
"1281","dsc","25",23,1,"female",21,"m","m",1212,"right000",1,1212
"1282","dsc","25",23,1,"female",22,"z","z",871,"wrong000",1,871
"1283","dsc","25",23,1,"female",23,"m","m",840,"right000",1,840
"1284","dsc","25",23,1,"female",24,"m","m",818,"right000",1,818
"1285","dsc","25",23,1,"female",25,"z","z",1412,"wrong000",1,1412
"1286","dsc","25",23,1,"female",26,"z","z",1119,"wrong000",1,1119
"1287","dsc","25",23,1,"female",27,"z","z",1014,"wrong000",1,1014
"1288","dsc","25",23,1,"female",28,"m","m",1176,"right000",1,1176
"1289","dsc","25",23,1,"female",29,"m","m",1101,"right000",1,1101
"1290","dsc","25",23,1,"female",30,"m","m",964,"right000",1,964
"1291","dsc","25",23,1,"female",31,"z","z",1248,"wrong000",1,1248
"1292","dsc","25",23,1,"female",32,"m","m",1178,"right000",1,1178
"1293","dsc","25",23,1,"female",33,"m","m",814,"right000",1,814
"1294","dsc","25",23,1,"female",34,"z","z",1241,"wrong000",1,1241
"1295","dsc","25",23,1,"female",35,"m","m",819,"right000",1,819
"1296","dsc","25",23,1,"female",36,"m","m",837,"right000",1,837
"1297","dsc","25",23,1,"female",37,"z","z",879,"wrong000",1,879
"1298","dsc","25",23,1,"female",38,"m","m",895,"right000",1,895
"1299","dsc","25",23,1,"female",39,"z","z",758,"wrong000",1,758
"1300","dsc","25",23,1,"female",40,"m","m",819,"right000",1,819
"1301","dsc","25",23,1,"female",41,"m","m",581,"right000",1,581
"1302","dsc","25",23,1,"female",42,"m","m",897,"right000",1,897
"1303","dsc","25",23,1,"female",43,"z","z",1032,"wrong000",1,1032
"1304","dsc","25",23,1,"female",44,"m","m",906,"right000",1,906
"1305","dsc","25",23,1,"female",45,"m","m",1217,"right000",1,1217
"1306","dsc","25",23,1,"female",46,"z","z",844,"wrong000",1,844
"1307","dsc","25",23,1,"female",47,"z","z",845,"wrong000",1,845
"1308","dsc","25",23,1,"female",48,"m","m",951,"right000",1,951
"1309","dsc","25",23,1,"female",49,"m","m",1076,"right000",1,1076
"1310","dsc","25",23,1,"female",50,"z","z",621,"wrong000",1,621
"1311","dsc","25",23,1,"female",51,"m","m",1151,"right000",1,1151
"1312","dsc","25",23,1,"female",52,"z","z",676,"wrong000",1,676
"1313","dsc","25",23,1,"female",53,"m","z",509,"right000",0,509
"1314","dsc","25",23,1,"female",54,"z","z",1980,"wrong000",1,1980
"1315","dsc","25",23,1,"female",55,"z","z",752,"wrong000",1,752
"1316","dsc","25",23,1,"female",56,"z","z",773,"wrong000",1,773
"1317","dsc","25",23,1,"female",57,"m","m",1041,"right000",1,1041
"1318","dsc","25",23,1,"female",58,"z","z",779,"wrong000",1,779
"1319","dsc","25",23,1,"female",59,"z","m",1223,"wrong000",0,1223
"1320","dsc","25",23,1,"female",60,"m","m",978,"right000",1,978
"1321","dsc","25",23,1,"female",61,"z","z",590,"wrong000",1,590
"1322","dsc","25",23,1,"female",62,"z","z",698,"wrong000",1,698
"1323","dsc","25",23,1,"female",63,"z","z",1353,"wrong000",1,1353
"1324","dsc","25",23,1,"female",64,"m","m",790,"right000",1,790
"1325","dsc","25",23,1,"female",65,"z","z",594,"wrong000",1,594
"1326","dsc","25",23,1,"female",66,"m","m",1238,"right000",1,1238
"1327","dsc","25",23,1,"female",67,"m","m",1176,"right000",1,1176
"1328","dsc","25",23,1,"female",68,"z","z",636,"wrong000",1,636
"1329","dsc","25",23,1,"female",69,"m","m",1094,"right000",1,1094
"1330","dsc","25",23,1,"female",70,"z","z",662,"wrong000",1,662
"1331","dsc","25",23,1,"female",71,"m","m",1191,"right000",1,1191
"1332","dsc","25",23,1,"female",72,"m","z",891,"wrong000",0,891
"1333","dsc","25",23,1,"female",73,"m","m",946,"right000",1,946
"1334","dsc","25",23,1,"female",74,"z","z",1040,"wrong000",1,1040
"1335","dsc","25",23,1,"female",75,"m","m",1026,"right000",1,1026
"1336","dsc","25",23,1,"female",76,"z","z",1061,"wrong000",1,1061
"1337","dsc","25",23,1,"female",77,"z","z",670,"wrong000",1,670
"1338","dsc","25",23,1,"female",78,"z","z",1126,"wrong000",1,1126
"1339","dsc","25",23,1,"female",79,"z","z",820,"wrong000",1,820
"1340","dsc","25",23,1,"female",80,"z","z",742,"wrong000",1,742
"1341","dsc","25",23,1,"female",81,"z","z",748,"wrong000",1,748
"1342","dsc","25",23,1,"female",82,"m","m",1057,"right000",1,1057
"1343","dsc","25",23,1,"female",83,"z","z",698,"wrong000",1,698
"1344","dsc","25",23,1,"female",84,"m","m",1065,"right000",1,1065
"1345","dsc","25",23,1,"female",85,"m","m",930,"right000",1,930
"1346","dsc","25",23,1,"female",86,"m","m",791,"right000",1,791
"1347","dsc","25",23,1,"female",87,"m","m",811,"right000",1,811
"1348","dsc","25",23,1,"female",88,"z","z",846,"wrong000",1,846
"1349","dsc","25",23,1,"female",89,"m","m",1296,"right000",1,1296
"1350","dsc","25",23,1,"female",90,"m","m",808,"right000",1,808
"1351","dsc","26",32,1,"male",1,"m","m",2416,"right000",1,2416
"1352","dsc","26",32,1,"male",2,"z","z",2027,"wrong000",1,2027
"1353","dsc","26",32,1,"male",3,"z","z",1941,"wrong000",1,1941
"1354","dsc","26",32,1,"male",4,"m","m",2779,"right000",1,NA
"1355","dsc","26",32,1,"male",5,"m","m",2952,"right000",1,NA
"1356","dsc","26",32,1,"male",6,"m","m",1286,"right000",1,1286
"1357","dsc","26",32,1,"male",7,"m","m",1246,"right000",1,1246
"1358","dsc","26",32,1,"male",8,"z","z",1688,"wrong000",1,1688
"1359","dsc","26",32,1,"male",9,"z","m",2040,"wrong000",0,2040
"1360","dsc","26",32,1,"male",10,"m","z",3530,"wrong000",0,NA
"1361","dsc","26",32,1,"male",11,"m","m",2089,"right000",1,2089
"1362","dsc","26",32,1,"male",12,"m","m",1817,"right000",1,1817
"1363","dsc","26",32,1,"male",13,"m","m",955,"right000",1,955
"1364","dsc","26",32,1,"male",14,"m","m",1753,"right000",1,1753
"1365","dsc","26",32,1,"male",15,"z","z",2798,"wrong000",1,NA
"1366","dsc","26",32,1,"male",16,"m","m",1858,"right000",1,1858
"1367","dsc","26",32,1,"male",17,"z","z",2090,"wrong000",1,2090
"1368","dsc","26",32,1,"male",18,"m","m",2658,"right000",1,NA
"1369","dsc","26",32,1,"male",19,"m","m",2364,"right000",1,2364
"1370","dsc","26",32,1,"male",20,"z","z",2289,"wrong000",1,2289
"1371","dsc","26",32,1,"male",21,"m","m",1865,"right000",1,1865
"1372","dsc","26",32,1,"male",22,"z","z",2666,"wrong000",1,NA
"1373","dsc","26",32,1,"male",23,"m","m",1699,"right000",1,1699
"1374","dsc","26",32,1,"male",24,"m","m",1826,"right000",1,1826
"1375","dsc","26",32,1,"male",25,"m","m",1557,"right000",1,1557
"1376","dsc","26",32,1,"male",26,"z","z",2482,"wrong000",1,NA
"1377","dsc","26",32,1,"male",27,"m","m",1610,"right000",1,1610
"1378","dsc","26",32,1,"male",28,"z","z",1278,"wrong000",1,1278
"1379","dsc","26",32,1,"male",29,"m","m",1574,"right000",1,1574
"1380","dsc","26",32,1,"male",30,"m","m",1667,"right000",1,1667
"1381","dsc","26",32,1,"male",31,"z","z",1707,"wrong000",1,1707
"1382","dsc","26",32,1,"male",32,"z","z",1531,"wrong000",1,1531
"1383","dsc","26",32,1,"male",33,"z","z",1281,"wrong000",1,1281
"1384","dsc","26",32,1,"male",34,"m","m",1561,"right000",1,1561
"1385","dsc","26",32,1,"male",35,"m","m",1590,"right000",1,1590
"1386","dsc","26",32,1,"male",36,"z","z",2506,"wrong000",1,NA
"1387","dsc","26",32,1,"male",37,"z","m",1441,"wrong000",0,1441
"1388","dsc","26",32,1,"male",38,"z","z",2723,"wrong000",1,NA
"1389","dsc","26",32,1,"male",39,"z","z",2306,"wrong000",1,2306
"1390","dsc","26",32,1,"male",40,"m","m",1242,"right000",1,1242
"1391","dsc","26",32,1,"male",41,"m","m",1516,"right000",1,1516
"1392","dsc","26",32,1,"male",42,"z","z",1850,"wrong000",1,1850
"1393","dsc","26",32,1,"male",43,"m","m",1484,"right000",1,1484
"1394","dsc","26",32,1,"male",44,"z","z",2724,"wrong000",1,NA
"1395","dsc","26",32,1,"male",45,"m","m",1075,"right000",1,1075
"1396","dsc","26",32,1,"male",46,"z","z",2195,"wrong000",1,2195
"1397","dsc","26",32,1,"male",47,"m","m",1951,"right000",1,1951
"1398","dsc","26",32,1,"male",48,"m","m",2109,"right000",1,2109
"1399","dsc","26",32,1,"male",49,"m","m",1580,"right000",1,1580
"1400","dsc","26",32,1,"male",50,"m","m",1784,"right000",1,1784
"1401","dsc","26",32,1,"male",51,"z","z",1756,"wrong000",1,1756
"1402","dsc","26",32,1,"male",52,"m","m",1746,"right000",1,1746
"1403","dsc","26",32,1,"male",53,"z","z",2007,"wrong000",1,2007
"1404","dsc","26",32,1,"male",54,"z","z",1803,"wrong000",1,1803
"1405","dsc","26",32,1,"male",55,"m","m",1606,"right000",1,1606
"1406","dsc","26",32,1,"male",56,"m","m",1921,"right000",1,1921
"1407","dsc","26",32,1,"male",57,"z","z",1960,"wrong000",1,1960
"1408","dsc","26",32,1,"male",58,"z","z",2445,"wrong000",1,2445
"1409","dsc","26",32,1,"male",59,"z","z",2263,"wrong000",1,2263
"1410","dsc","26",32,1,"male",60,"m","m",1672,"right000",1,1672
"1411","dsc","26",32,1,"male",61,"m","m",3145,"right000",1,NA
"1412","dsc","26",32,1,"male",62,"z","z",1999,"wrong000",1,1999
"1413","dsc","26",32,1,"male",63,"z","z",2323,"wrong000",1,2323
"1414","dsc","26",32,1,"male",64,"z","z",1562,"wrong000",1,1562
"1415","dsc","26",32,1,"male",65,"z","z",1983,"wrong000",1,1983
"1416","dsc","26",32,1,"male",66,"z","z",1619,"wrong000",1,1619
"1417","dsc","26",32,1,"male",67,"m","m",1870,"right000",1,1870
"1418","dsc","26",32,1,"male",68,"z","z",2062,"wrong000",1,2062
"1419","dsc","26",32,1,"male",69,"m","m",1592,"right000",1,1592
"1420","dsc","26",32,1,"male",70,"z","z",2284,"wrong000",1,2284
"1421","dsc","26",32,1,"male",71,"m","m",1540,"right000",1,1540
"1422","dsc","26",32,1,"male",72,"z","z",2154,"wrong000",1,2154
"1423","dsc","26",32,1,"male",73,"m","m",1751,"right000",1,1751
"1424","dsc","26",32,1,"male",74,"m","m",1165,"right000",1,1165
"1425","dsc","26",32,1,"male",75,"z","z",1385,"wrong000",1,1385
"1426","dsc","26",32,1,"male",76,"m","m",2109,"right000",1,2109
"1427","dsc","26",32,1,"male",77,"m","m",1909,"right000",1,1909
"1428","dsc","26",32,1,"male",78,"m","m",2748,"right000",1,NA
"1429","dsc","26",32,1,"male",79,"z","z",2018,"wrong000",1,2018
"1430","dsc","26",32,1,"male",80,"z","z",1989,"wrong000",1,1989
"1431","dsc","26",32,1,"male",81,"z","z",3137,"wrong000",1,NA
"1432","dsc","26",32,1,"male",82,"m","m",1535,"right000",1,1535
"1433","dsc","26",32,1,"male",83,"z","z",2605,"wrong000",1,NA
"1434","dsc","26",32,1,"male",84,"m","m",1729,"right000",1,1729
"1435","dsc","26",32,1,"male",85,"z","z",1527,"wrong000",1,1527
"1436","dsc","26",32,1,"male",86,"m","m",2526,"right000",1,NA
"1437","dsc","26",32,1,"male",87,"z","z",2429,"wrong000",1,2429
"1438","dsc","26",32,1,"male",88,"z","z",1272,"wrong000",1,1272
"1439","dsc","26",32,1,"male",89,"z","z",1168,"wrong000",1,1168
"1440","dsc","26",32,1,"male",90,"z","z",2461,"wrong000",1,2461
"1441","dsc","27",24,1,"male",1,"m","m",855,"right000",1,855
"1442","dsc","27",24,1,"male",2,"m","m",1280,"right000",1,1280
"1443","dsc","27",24,1,"male",3,"m","m",953,"right000",1,953
"1444","dsc","27",24,1,"male",4,"m","m",702,"right000",1,702
"1445","dsc","27",24,1,"male",5,"z","z",933,"wrong000",1,933
"1446","dsc","27",24,1,"male",6,"z","z",1419,"wrong000",1,1419
"1447","dsc","27",24,1,"male",7,"z","z",1061,"wrong000",1,1061
"1448","dsc","27",24,1,"male",8,"z","z",1014,"wrong000",1,1014
"1449","dsc","27",24,1,"male",9,"m","m",809,"right000",1,809
"1450","dsc","27",24,1,"male",10,"z","z",1324,"wrong000",1,1324
"1451","dsc","27",24,1,"male",11,"z","z",946,"wrong000",1,946
"1452","dsc","27",24,1,"male",12,"z","z",1431,"wrong000",1,1431
"1453","dsc","27",24,1,"male",13,"z","z",1377,"wrong000",1,1377
"1454","dsc","27",24,1,"male",14,"m","m",934,"right000",1,934
"1455","dsc","27",24,1,"male",15,"m","z",1091,"wrong000",0,1091
"1456","dsc","27",24,1,"male",16,"z","z",947,"wrong000",1,947
"1457","dsc","27",24,1,"male",17,"z","z",1552,"wrong000",1,1552
"1458","dsc","27",24,1,"male",18,"m","m",998,"right000",1,998
"1459","dsc","27",24,1,"male",19,"z","z",977,"wrong000",1,977
"1460","dsc","27",24,1,"male",20,"z","z",1237,"wrong000",1,1237
"1461","dsc","27",24,1,"male",21,"z","z",1031,"wrong000",1,1031
"1462","dsc","27",24,1,"male",22,"z","z",1633,"wrong000",1,1633
"1463","dsc","27",24,1,"male",23,"z","z",755,"wrong000",1,755
"1464","dsc","27",24,1,"male",24,"z","z",776,"wrong000",1,776
"1465","dsc","27",24,1,"male",25,"m","z",812,"right000",0,812
"1466","dsc","27",24,1,"male",26,"m","m",736,"right000",1,736
"1467","dsc","27",24,1,"male",27,"z","z",925,"wrong000",1,925
"1468","dsc","27",24,1,"male",28,"z","z",1300,"wrong000",1,1300
"1469","dsc","27",24,1,"male",29,"z","z",1259,"wrong000",1,1259
"1470","dsc","27",24,1,"male",30,"m","m",788,"right000",1,788
"1471","dsc","27",24,1,"male",31,"m","m",960,"right000",1,960
"1472","dsc","27",24,1,"male",32,"m","m",701,"right000",1,701
"1473","dsc","27",24,1,"male",33,"z","z",972,"wrong000",1,972
"1474","dsc","27",24,1,"male",34,"m","m",800,"right000",1,800
"1475","dsc","27",24,1,"male",35,"z","z",796,"wrong000",1,796
"1476","dsc","27",24,1,"male",36,"z","z",1143,"wrong000",1,1143
"1477","dsc","27",24,1,"male",37,"z","z",909,"wrong000",1,909
"1478","dsc","27",24,1,"male",38,"m","m",1148,"right000",1,1148
"1479","dsc","27",24,1,"male",39,"z","m",1169,"wrong000",0,1169
"1480","dsc","27",24,1,"male",40,"z","z",1582,"wrong000",1,1582
"1481","dsc","27",24,1,"male",41,"m","m",1378,"right000",1,1378
"1482","dsc","27",24,1,"male",42,"m","m",654,"right000",1,654
"1483","dsc","27",24,1,"male",43,"m","m",816,"right000",1,816
"1484","dsc","27",24,1,"male",44,"m","m",898,"right000",1,898
"1485","dsc","27",24,1,"male",45,"m","m",737,"right000",1,737
"1486","dsc","27",24,1,"male",46,"m","m",639,"right000",1,639
"1487","dsc","27",24,1,"male",47,"z","z",752,"wrong000",1,752
"1488","dsc","27",24,1,"male",48,"z","z",709,"wrong000",1,709
"1489","dsc","27",24,1,"male",49,"z","z",709,"wrong000",1,709
"1490","dsc","27",24,1,"male",50,"m","m",908,"right000",1,908
"1491","dsc","27",24,1,"male",51,"z","z",955,"wrong000",1,955
"1492","dsc","27",24,1,"male",52,"m","m",1376,"right000",1,1376
"1493","dsc","27",24,1,"male",53,"m","m",780,"right000",1,780
"1494","dsc","27",24,1,"male",54,"z","z",872,"wrong000",1,872
"1495","dsc","27",24,1,"male",55,"z","z",849,"wrong000",1,849
"1496","dsc","27",24,1,"male",56,"m","m",1586,"right000",1,1586
"1497","dsc","27",24,1,"male",57,"z","z",950,"wrong000",1,950
"1498","dsc","27",24,1,"male",58,"z","z",1107,"wrong000",1,1107
"1499","dsc","27",24,1,"male",59,"m","m",906,"right000",1,906
"1500","dsc","27",24,1,"male",60,"z","z",873,"wrong000",1,873
"1501","dsc","27",24,1,"male",61,"z","z",1017,"wrong000",1,1017
"1502","dsc","27",24,1,"male",62,"m","m",1044,"right000",1,1044
"1503","dsc","27",24,1,"male",63,"m","z",974,"right000",0,974
"1504","dsc","27",24,1,"male",64,"m","m",650,"right000",1,650
"1505","dsc","27",24,1,"male",65,"z","z",979,"wrong000",1,979
"1506","dsc","27",24,1,"male",66,"m","m",824,"right000",1,824
"1507","dsc","27",24,1,"male",67,"m","m",1026,"right000",1,1026
"1508","dsc","27",24,1,"male",68,"z","z",1037,"wrong000",1,1037
"1509","dsc","27",24,1,"male",69,"m","m",766,"right000",1,766
"1510","dsc","27",24,1,"male",70,"m","m",1338,"right000",1,1338
"1511","dsc","27",24,1,"male",71,"m","m",488,"right000",1,488
"1512","dsc","27",24,1,"male",72,"z","z",847,"wrong000",1,847
"1513","dsc","27",24,1,"male",73,"m","m",856,"right000",1,856
"1514","dsc","27",24,1,"male",74,"m","m",905,"right000",1,905
"1515","dsc","27",24,1,"male",75,"m","m",521,"right000",1,521
"1516","dsc","27",24,1,"male",76,"z","z",919,"wrong000",1,919
"1517","dsc","27",24,1,"male",77,"z","z",1189,"wrong000",1,1189
"1518","dsc","27",24,1,"male",78,"m","m",801,"right000",1,801
"1519","dsc","27",24,1,"male",79,"m","m",668,"right000",1,668
"1520","dsc","27",24,1,"male",80,"z","m",997,"wrong000",0,997
"1521","dsc","27",24,1,"male",81,"z","z",1368,"wrong000",1,1368
"1522","dsc","27",24,1,"male",82,"m","m",1460,"right000",1,1460
"1523","dsc","27",24,1,"male",83,"m","m",758,"right000",1,758
"1524","dsc","27",24,1,"male",84,"m","m",699,"right000",1,699
"1525","dsc","27",24,1,"male",85,"m","m",770,"right000",1,770
"1526","dsc","27",24,1,"male",86,"z","z",782,"wrong000",1,782
"1527","dsc","27",24,1,"male",87,"m","m",602,"right000",1,602
"1528","dsc","27",24,1,"male",88,"m","m",965,"right000",1,965
"1529","dsc","27",24,1,"male",89,"m","m",681,"right000",1,681
"1530","dsc","27",24,1,"male",90,"z","z",1009,"wrong000",1,1009
"1531","dsc","28",25,1,"female",1,"z","z",1520,"wrong000",1,1520
"1532","dsc","28",25,1,"female",2,"m","z",1263,"right000",0,1263
"1533","dsc","28",25,1,"female",3,"z","z",1080,"wrong000",1,1080
"1534","dsc","28",25,1,"female",4,"z","z",1448,"wrong000",1,1448
"1535","dsc","28",25,1,"female",5,"z","z",1137,"wrong000",1,1137
"1536","dsc","28",25,1,"female",6,"m","m",1479,"right000",1,1479
"1537","dsc","28",25,1,"female",7,"z","z",1055,"wrong000",1,1055
"1538","dsc","28",25,1,"female",8,"z","z",841,"wrong000",1,841
"1539","dsc","28",25,1,"female",9,"m","m",810,"right000",1,810
"1540","dsc","28",25,1,"female",10,"m","m",1077,"right000",1,1077
"1541","dsc","28",25,1,"female",11,"z","z",1814,"wrong000",1,1814
"1542","dsc","28",25,1,"female",12,"z","z",1009,"wrong000",1,1009
"1543","dsc","28",25,1,"female",13,"m","m",1236,"right000",1,1236
"1544","dsc","28",25,1,"female",14,"z","m",1142,"wrong000",0,1142
"1545","dsc","28",25,1,"female",15,"z","z",1324,"wrong000",1,1324
"1546","dsc","28",25,1,"female",16,"m","m",1122,"wrong000",1,1122
"1547","dsc","28",25,1,"female",17,"m","m",2281,"right000",1,2281
"1548","dsc","28",25,1,"female",18,"m","m",497,"right000",1,497
"1549","dsc","28",25,1,"female",19,"z","z",1072,"wrong000",1,1072
"1550","dsc","28",25,1,"female",20,"m","m",1504,"right000",1,1504
"1551","dsc","28",25,1,"female",21,"z","z",1248,"wrong000",1,1248
"1552","dsc","28",25,1,"female",22,"z","z",2321,"wrong000",1,2321
"1553","dsc","28",25,1,"female",23,"z","z",1960,"wrong000",1,1960
"1554","dsc","28",25,1,"female",24,"m","m",1557,"right000",1,1557
"1555","dsc","28",25,1,"female",25,"m","m",850,"right000",1,850
